# DIAMOND v2.0.14. http://github.com/bbuchfink/diamond
# Invocation: ./diamond blastx -q /mountsde1/SRR7829146.fasta -d /mountsdb1/protein_database_taxonomy.dmnd -o /mountsde1/SRR7829146.tsv -e 1e-3 -k 1 --header -f 6 qseqid sseqid pident mismatch gapopen qstart qend sstart send evalue bitscore stitle -p 24 -b8 -c1 -t /dev/shm/
# Fields: Query ID, Subject ID, Percentage of identical matches, Number of mismatches, Number of gap openings, Start of alignment in query, End of alignment in query, Start of alignment in subject, End of alignment in subject, Expected value, Bit score, Subject title
TRINITY_DN63_c5_g1_i6	XP_043253325.1	98.1	4	0	1305	688	1	206	5.67e-100	309	XP_043253325.1 troponin I isoform X12 [Colletes gigas]
TRINITY_DN63_c5_g1_i3	XP_043253325.1	98.1	4	0	1305	688	1	206	9.60e-100	309	XP_043253325.1 troponin I isoform X12 [Colletes gigas]
TRINITY_DN9_c0_g1_i1	XP_043525071.1	100	0	0	692	78	1	205	5.59e-143	408	XP_043525071.1 26S proteasome non-ATPase regulatory subunit 9 [Frieseomelitta varia]
TRINITY_DN71_c0_g1_i8	KAF3424067.1	91.7	0	2	331	1833	1	513	0.0	976	KAF3424067.1 hypothetical protein E2986_13732 [Frieseomelitta varia]
TRINITY_DN71_c0_g1_i1	GFD36021.1	53.4	26	1	2040	1870	8	65	1.13e-05	55.5	GFD36021.1 retrovirus-related Pol polyprotein from transposon TNT 1-94 [Tanacetum cinerariifolium]
TRINITY_DN71_c0_g1_i9	XP_043518508.1	99.3	5	0	3698	1683	1	672	0.0	1267	XP_043518508.1 circadian locomoter output cycles protein kaput isoform X4 [Frieseomelitta varia]
TRINITY_DN71_c0_g1_i12	KAF3424067.1	91.7	0	2	156	1658	1	513	0.0	975	KAF3424067.1 hypothetical protein E2986_13732 [Frieseomelitta varia]
TRINITY_DN71_c0_g1_i3	KAF3424067.1	91.7	0	2	156	1658	1	513	0.0	975	KAF3424067.1 hypothetical protein E2986_13732 [Frieseomelitta varia]
TRINITY_DN71_c0_g1_i17	XP_043518508.1	99.3	5	0	3523	1508	1	672	0.0	1267	XP_043518508.1 circadian locomoter output cycles protein kaput isoform X4 [Frieseomelitta varia]
TRINITY_DN71_c0_g1_i4	GFD36021.1	54.9	23	0	2022	1870	15	65	1.55e-05	55.1	GFD36021.1 retrovirus-related Pol polyprotein from transposon TNT 1-94 [Tanacetum cinerariifolium]
TRINITY_DN71_c0_g1_i16	XP_043518512.1	100	0	0	247	1638	1	464	0.0	962	XP_043518512.1 protein henna isoform X1 [Frieseomelitta varia]
TRINITY_DN71_c0_g1_i2	KAF3424067.1	91.7	0	2	331	1833	1	513	0.0	976	KAF3424067.1 hypothetical protein E2986_13732 [Frieseomelitta varia]
TRINITY_DN71_c0_g1_i13	KAF3424067.1	91.7	0	2	156	1658	1	513	0.0	975	KAF3424067.1 hypothetical protein E2986_13732 [Frieseomelitta varia]
TRINITY_DN71_c0_g1_i6	XP_043518515.1	100	0	0	87	1463	1	459	0.0	950	XP_043518515.1 protein henna isoform X2 [Frieseomelitta varia]
TRINITY_DN71_c0_g2_i1	XP_043511476.1	72.3	13	0	1161	1021	535	581	1.85e-07	66.6	XP_043511476.1 mesoderm induction early response protein 1 isoform X5 [Frieseomelitta varia]
TRINITY_DN71_c0_g2_i3	XP_017764282.1	42.4	47	3	1652	1383	120	217	5.68e-09	68.9	XP_017764282.1 PREDICTED: uncharacterized protein LOC108553762 [Eufriesea mexicana]
TRINITY_DN71_c0_g2_i2	XP_017764282.1	42.4	47	3	1622	1353	120	217	5.54e-09	68.9	XP_017764282.1 PREDICTED: uncharacterized protein LOC108553762 [Eufriesea mexicana]
TRINITY_DN71_c0_g3_i1	XP_043519255.1	100	0	0	860	390	1	157	7.73e-108	322	XP_043519255.1 protein cornichon homolog 4 [Frieseomelitta varia]
TRINITY_DN65_c0_g1_i9	XP_043513891.1	100	0	0	938	612	1	109	7.67e-23	111	XP_043513891.1 glycine-rich cell wall structural protein-like isoform X22 [Frieseomelitta varia]
TRINITY_DN65_c0_g1_i1	XP_043513891.1	100	0	0	548	333	478	549	1.44e-23	112	XP_043513891.1 glycine-rich cell wall structural protein-like isoform X22 [Frieseomelitta varia]
TRINITY_DN65_c0_g1_i35	XP_043513890.1	100	0	0	452	171	221	314	5.45e-07	60.8	XP_043513890.1 glycine-rich cell wall structural protein-like isoform X21 [Frieseomelitta varia]
TRINITY_DN65_c0_g1_i8	XP_043513891.1	100	0	0	932	606	1	109	7.39e-23	111	XP_043513891.1 glycine-rich cell wall structural protein-like isoform X22 [Frieseomelitta varia]
TRINITY_DN65_c0_g1_i30	XP_043513890.1	100	0	0	422	141	221	314	4.30e-07	60.8	XP_043513890.1 glycine-rich cell wall structural protein-like isoform X21 [Frieseomelitta varia]
TRINITY_DN65_c0_g1_i14	XP_043513890.1	100	0	0	416	135	221	314	4.10e-07	60.8	XP_043513890.1 glycine-rich cell wall structural protein-like isoform X21 [Frieseomelitta varia]
TRINITY_DN65_c0_g1_i27	XP_043513891.1	100	0	0	743	417	1	109	2.00e-23	111	XP_043513891.1 glycine-rich cell wall structural protein-like isoform X22 [Frieseomelitta varia]
TRINITY_DN65_c0_g1_i31	XP_043513891.1	100	0	0	896	570	1	109	5.90e-23	111	XP_043513891.1 glycine-rich cell wall structural protein-like isoform X22 [Frieseomelitta varia]
TRINITY_DN65_c0_g1_i33	XP_043513891.1	100	0	0	704	333	426	549	3.19e-27	121	XP_043513891.1 glycine-rich cell wall structural protein-like isoform X22 [Frieseomelitta varia]
TRINITY_DN65_c0_g1_i23	XP_043513891.1	100	0	0	548	333	478	549	4.96e-23	112	XP_043513891.1 glycine-rich cell wall structural protein-like isoform X22 [Frieseomelitta varia]
TRINITY_DN65_c0_g1_i26	XP_043513891.1	100	0	0	597	442	1	52	1.88e-22	107	XP_043513891.1 glycine-rich cell wall structural protein-like isoform X22 [Frieseomelitta varia]
TRINITY_DN65_c0_g1_i6	XP_043513891.1	100	0	0	968	642	1	109	9.17e-23	111	XP_043513891.1 glycine-rich cell wall structural protein-like isoform X22 [Frieseomelitta varia]
TRINITY_DN65_c0_g2_i2	XP_043517395.1	100	0	0	198	1088	462	758	2.67e-159	491	XP_043517395.1 midnolin-like isoform X2 [Frieseomelitta varia]
TRINITY_DN65_c0_g2_i1	KAF3424530.1	100	0	0	198	1118	429	735	2.42e-166	509	KAF3424530.1 hypothetical protein E2986_02813 [Frieseomelitta varia]
TRINITY_DN82_c0_g1_i1	XP_043514546.1	97.5	1	1	1008	547	46	202	5.04e-97	297	XP_043514546.1 transmembrane emp24 domain-containing protein 7-like [Frieseomelitta varia]
TRINITY_DN82_c0_g1_i2	XP_043514546.1	100	0	0	1152	547	1	202	1.51e-137	402	XP_043514546.1 transmembrane emp24 domain-containing protein 7-like [Frieseomelitta varia]
TRINITY_DN99_c0_g1_i3	XP_043521689.1	99.8	1	0	142	2022	1	627	0.0	1232	XP_043521689.1 transketolase-like protein 2 isoform X1 [Frieseomelitta varia]
TRINITY_DN99_c0_g1_i2	XP_043521690.1	100	0	0	149	241	1	31	2.93e-07	60.8	XP_043521690.1 transketolase-like protein 2 isoform X2 [Frieseomelitta varia]
TRINITY_DN99_c0_g1_i1	XP_031833016.1	97.3	1	0	139	249	3	39	1.66e-11	73.2	XP_031833016.1 transketolase-like protein 2 isoform X1 [Nomia melanderi]
TRINITY_DN99_c0_g1_i4	XP_043521690.1	99.8	1	0	149	2014	1	622	0.0	1220	XP_043521690.1 transketolase-like protein 2 isoform X2 [Frieseomelitta varia]
TRINITY_DN22_c0_g1_i1	XP_043507362.1	100	0	0	61	522	1	154	4.31e-93	278	XP_043507362.1 60S ribosomal protein L24 [Frieseomelitta varia]
TRINITY_DN76_c0_g1_i3	XP_046823943.1	78.6	37	3	1218	181	8	316	1.45e-170	489	XP_046823943.1 14-3-3 protein zeta isoform X1 [Vespa crabro]
TRINITY_DN76_c0_g1_i2	XP_043592120.1	100	0	0	927	181	7	255	6.24e-166	473	XP_043592120.1 14-3-3 protein zeta isoform X2 [Bombus pyrosoma]
TRINITY_DN76_c0_g1_i4	XP_043524040.1	99.2	2	0	933	181	7	257	8.20e-167	476	XP_043524040.1 14-3-3 protein zeta isoform X3 [Frieseomelitta varia]
TRINITY_DN76_c0_g1_i1	XP_043592119.1	98.8	3	0	945	181	1	255	3.53e-170	484	XP_043592119.1 14-3-3 protein zeta isoform X1 [Bombus pyrosoma]
TRINITY_DN17_c0_g1_i1	KAF3429818.1	99.7	1	0	1148	2092	282	596	1.24e-213	633	KAF3429818.1 hypothetical protein E2986_00790 [Frieseomelitta varia]
TRINITY_DN17_c0_g1_i3	XP_043518783.1	88.7	1	1	214	1857	1	617	0.0	1063	XP_043518783.1 nicotinate phosphoribosyltransferase [Frieseomelitta varia]
TRINITY_DN17_c0_g1_i6	KAF3429818.1	100	0	0	707	2170	109	596	0.0	964	KAF3429818.1 hypothetical protein E2986_00790 [Frieseomelitta varia]
TRINITY_DN17_c0_g1_i4	XP_043518783.1	98.7	1	1	214	2043	1	617	0.0	1205	XP_043518783.1 nicotinate phosphoribosyltransferase [Frieseomelitta varia]
TRINITY_DN87_c0_g1_i1	XP_043516447.1	100	0	0	135	812	1	226	9.96e-144	416	XP_043516447.1 V-type proton ATPase subunit E [Frieseomelitta varia]
TRINITY_DN84_c0_g2_i2	XP_043786397.1	99.1	2	0	3344	2658	22	250	9.16e-148	454	XP_043786397.1 ras-related protein Rab-11A [Apis laboriosa]
TRINITY_DN84_c0_g2_i1	XP_043786397.1	99.1	2	0	964	278	22	250	7.55e-158	454	XP_043786397.1 ras-related protein Rab-11A [Apis laboriosa]
TRINITY_DN8_c0_g1_i1	XP_043509942.1	100	0	0	1081	215	1	289	3.44e-200	565	XP_043509942.1 ER membrane protein complex subunit 2-like [Frieseomelitta varia]
TRINITY_DN8_c0_g1_i7	XP_043509934.1	100	0	0	1246	2460	4	408	1.82e-277	783	XP_043509934.1 sorting nexin-6 isoform X3 [Frieseomelitta varia]
TRINITY_DN8_c0_g1_i4	XP_043509934.1	100	0	0	1242	2456	4	408	1.70e-277	783	XP_043509934.1 sorting nexin-6 isoform X3 [Frieseomelitta varia]
TRINITY_DN8_c0_g1_i6	XP_043509942.1	100	0	0	1002	136	1	289	1.27e-200	565	XP_043509942.1 ER membrane protein complex subunit 2-like [Frieseomelitta varia]
TRINITY_DN8_c0_g1_i5	XP_043509934.1	100	0	0	124	1347	1	408	1.79e-286	791	XP_043509934.1 sorting nexin-6 isoform X3 [Frieseomelitta varia]
TRINITY_DN8_c0_g1_i3	XP_043509934.1	100	0	0	1163	2377	4	408	6.83e-278	783	XP_043509934.1 sorting nexin-6 isoform X3 [Frieseomelitta varia]
TRINITY_DN8_c0_g1_i2	XP_043509934.1	100	0	0	1325	2539	4	408	4.48e-277	783	XP_043509934.1 sorting nexin-6 isoform X3 [Frieseomelitta varia]
TRINITY_DN40_c0_g1_i1	XP_043518169.1	97.2	2	1	2355	124	1	763	0.0	1335	XP_043518169.1 poly(U)-specific endoribonuclease homolog isoform X2 [Frieseomelitta varia]
TRINITY_DN40_c0_g1_i2	XP_043518158.1	96.5	18	0	1686	124	262	782	0.0	895	XP_043518158.1 poly(U)-specific endoribonuclease homolog isoform X1 [Frieseomelitta varia]
TRINITY_DN54_c0_g1_i1	KAF3423667.1	100	0	0	424	1746	35	475	0.0	915	KAF3423667.1 hypothetical protein E2986_08503 [Frieseomelitta varia]
TRINITY_DN54_c0_g2_i1	KAF3423667.1	100	0	0	1900	578	35	475	0.0	915	KAF3423667.1 hypothetical protein E2986_08503 [Frieseomelitta varia]
TRINITY_DN89_c0_g1_i20	XP_043528848.1	100	0	0	5644	6735	1	364	1.21e-232	717	XP_043528848.1 succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial-like, partial [Frieseomelitta varia]
TRINITY_DN89_c0_g1_i15	KOX79893.1	93.4	21	0	203	1159	1	319	6.29e-184	535	KOX79893.1 hypothetical protein WN51_11504 [Melipona quadrifasciata]
TRINITY_DN89_c0_g1_i21	KOX79893.1	94.0	19	0	2932	3888	1	319	1.95e-172	538	KOX79893.1 hypothetical protein WN51_11504 [Melipona quadrifasciata]
TRINITY_DN89_c0_g1_i1	XP_043528848.1	99.8	1	0	5661	6908	1	416	4.39e-268	803	XP_043528848.1 succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial-like, partial [Frieseomelitta varia]
TRINITY_DN89_c0_g1_i8	XP_043528847.1	100	0	0	59	1405	1	449	1.09e-302	845	XP_043528847.1 succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial-like [Frieseomelitta varia]
TRINITY_DN89_c0_g1_i19	KOX79893.1	86.9	23	1	203	1276	1	334	9.77e-179	523	KOX79893.1 hypothetical protein WN51_11504 [Melipona quadrifasciata]
TRINITY_DN89_c0_g1_i17	XP_043528848.1	99.8	1	0	5644	6891	1	416	3.99e-268	803	XP_043528848.1 succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial-like, partial [Frieseomelitta varia]
TRINITY_DN89_c0_g1_i6	XP_043528848.1	99.8	1	0	5644	6936	1	431	1.15e-277	828	XP_043528848.1 succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial-like, partial [Frieseomelitta varia]
TRINITY_DN89_c0_g1_i5	KOC62114.1	60.3	96	3	5617	7506	9	894	4.35e-307	936	KOC62114.1 Succinyl-CoA ligase [ADP-forming] subunit beta, mitochondrial [Habropoda laboriosa]
TRINITY_DN89_c0_g1_i16	KOX79893.1	94.0	19	0	2933	3889	1	319	1.81e-172	538	KOX79893.1 hypothetical protein WN51_11504 [Melipona quadrifasciata]
TRINITY_DN89_c0_g1_i10	KOX79893.1	92.9	18	0	203	958	1	252	5.47e-141	413	KOX79893.1 hypothetical protein WN51_11504 [Melipona quadrifasciata]
TRINITY_DN1_c0_g1_i2	XP_043509152.1	100	0	0	2684	111	1	858	0.0	1731	XP_043509152.1 fatty acid synthase-like [Frieseomelitta varia]
TRINITY_DN1_c0_g1_i3	XP_043509152.1	99.8	5	0	7343	93	1	2417	0.0	4772	XP_043509152.1 fatty acid synthase-like [Frieseomelitta varia]
TRINITY_DN1_c0_g1_i1	XP_043509152.1	99.1	11	1	7360	2777	1	1531	0.0	3015	XP_043509152.1 fatty acid synthase-like [Frieseomelitta varia]
TRINITY_DN59_c0_g1_i1	XP_043521523.1	100	0	0	938	150	1	263	3.00e-182	523	XP_043521523.1 sepiapterin reductase-like [Frieseomelitta varia]
TRINITY_DN78_c0_g1_i1	XP_043518417.1	100	0	0	228	1778	1	517	0.0	963	XP_043518417.1 E3 ubiquitin-protein ligase KCMF1-like isoform X1 [Frieseomelitta varia]
TRINITY_DN78_c0_g2_i3	XP_029050029.1	83.9	39	0	961	236	1	242	8.33e-142	412	XP_029050029.1 dihydropteridine reductase isoform X2 [Osmia bicornis bicornis]
TRINITY_DN78_c0_g2_i1	XP_029050029.1	68.6	11	0	170	66	1	35	1.62e-06	55.5	XP_029050029.1 dihydropteridine reductase isoform X2 [Osmia bicornis bicornis]
TRINITY_DN78_c0_g2_i2	XP_043518431.1	100	0	0	946	236	1	237	6.01e-166	473	XP_043518431.1 dihydropteridine reductase [Frieseomelitta varia]
TRINITY_DN77_c0_g1_i4	CAD1478831.1	73.3	36	3	1233	586	1	210	3.71e-45	169	CAD1478831.1 unnamed protein product [Heterotrigona itama]
TRINITY_DN77_c0_g1_i2	KOX80513.1	90.0	4	0	242	123	1	40	6.05e-12	70.5	KOX80513.1 hypothetical protein WN51_12997 [Melipona quadrifasciata]
