Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
TPA: hypothetical protein [Thermodesulfobacterium commune],Thermodesulfobacterium commune,43.9,43.9,19%,0.040,100.00,309,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAA83800.1?report=genbank&log$=prottop&blast_rank=37&RID=KW0TW9ZX016"",""HAA83800.1"")"
hypothetical protein MGAST_00690 [Mycobacterium gastri 'Wayne'],Mycobacterium gastri 'Wayne',43.5,43.5,34%,0.040,72.73,244,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ETW25782.1?report=genbank&log$=prottop&blast_rank=38&RID=KW0TW9ZX016"",""ETW25782.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,41.2,41.2,19%,0.045,100.00,67,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_219338908.1?report=genbank&log$=prottop&blast_rank=39&RID=KW0TW9ZX016"",""WP_219338908.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,41.2,41.2,19%,0.046,100.00,69,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180535514.1?report=genbank&log$=prottop&blast_rank=40&RID=KW0TW9ZX016"",""WP_180535514.1"")"
TPA: hypothetical protein [Firmicutes bacterium],Firmicutes bacterium,42.0,42.0,19%,0.047,100.00,110,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBR33548.1?report=genbank&log$=prottop&blast_rank=41&RID=KW0TW9ZX016"",""HBR33548.1"")"



		


