# DIAMOND v2.0.14. http://github.com/bbuchfink/diamond
# Invocation: ./diamond blastx -q /mountsde1/SRR11881306.fasta -d /mountsdb1/protein_database_taxonomy.dmnd -o /mountsde1/SRR11881306.tsv -e 1e-3 -k 1 --header -f 6 qseqid sseqid pident mismatch gapopen qstart qend sstart send evalue bitscore stitle -p 24 -b8 -c1 -t /dev/shm/
# Fields: Query ID, Subject ID, Percentage of identical matches, Number of mismatches, Number of gap openings, Start of alignment in query, End of alignment in query, Start of alignment in subject, End of alignment in subject, Expected value, Bit score, Subject title
TRINITY_DN66_c0_g1_i2	XP_003393541.1	100	0	0	232	567	1	112	1.24e-71	223	XP_003393541.1 transcription initiation factor IIA subunit 2 [Bombus terrestris]
TRINITY_DN44_c0_g1_i5	XP_012241032.1	98.0	3	0	98	550	1	151	3.45e-97	291	XP_012241032.1 acyl carrier protein, mitochondrial isoform X1 [Bombus impatiens]
TRINITY_DN44_c0_g1_i3	XP_012176055.1	94.6	8	0	98	541	1	148	9.72e-91	274	XP_012176055.1 acyl carrier protein, mitochondrial isoform X2 [Bombus terrestris]
TRINITY_DN44_c0_g1_i4	XP_043577817.1	96.8	3	0	112	396	54	148	1.01e-54	181	XP_043577817.1 acyl carrier protein, mitochondrial isoform X2 [Bombus pyrosoma]
TRINITY_DN44_c0_g1_i8	XP_012241032.1	100	0	0	112	405	54	151	4.23e-60	195	XP_012241032.1 acyl carrier protein, mitochondrial isoform X1 [Bombus impatiens]
TRINITY_DN55_c0_g1_i4	XP_012250118.1	99.3	1	0	68	469	1	134	3.59e-94	279	XP_012250118.1 uncharacterized protein LOC105682170 [Bombus impatiens]
TRINITY_DN33_c0_g1_i5	XP_033364587.1	83.5	13	0	1453	1689	22	100	1.39e-34	139	XP_033364587.1 uncharacterized protein LOC117242205 [Bombus vosnesenskii]
TRINITY_DN33_c0_g1_i17	XP_033364587.1	83.5	13	0	1453	1689	22	100	1.36e-34	139	XP_033364587.1 uncharacterized protein LOC117242205 [Bombus vosnesenskii]
TRINITY_DN33_c0_g1_i7	XP_033364587.1	79.5	17	0	1205	1453	18	100	4.20e-34	135	XP_033364587.1 uncharacterized protein LOC117242205 [Bombus vosnesenskii]
TRINITY_DN33_c0_g1_i14	XP_033361485.1	64.3	45	1	1274	1765	31	215	2.17e-64	221	XP_033361485.1 uncharacterized protein LOC117239777 [Bombus vosnesenskii]
TRINITY_DN33_c0_g1_i11	XP_033364587.1	83.5	13	0	1453	1689	22	100	5.73e-35	139	XP_033364587.1 uncharacterized protein LOC117242205 [Bombus vosnesenskii]
TRINITY_DN33_c0_g1_i13	XP_033361485.1	64.3	45	1	1510	2001	31	215	2.46e-63	222	XP_033361485.1 uncharacterized protein LOC117239777 [Bombus vosnesenskii]
TRINITY_DN33_c0_g1_i4	XP_033361485.1	59.0	63	2	1441	2001	6	215	7.24e-65	224	XP_033361485.1 uncharacterized protein LOC117239777 [Bombus vosnesenskii]
TRINITY_DN33_c0_g1_i10	XP_033361485.1	66.2	45	1	1510	2031	31	225	2.85e-71	243	XP_033361485.1 uncharacterized protein LOC117239777 [Bombus vosnesenskii]
TRINITY_DN33_c0_g2_i1	XP_033362889.1	84.6	12	0	64	297	1	78	3.09e-41	147	XP_033362889.1 uncharacterized protein LOC117240995 [Bombus vosnesenskii]
TRINITY_DN33_c0_g2_i2	XP_033362889.1	84.6	12	0	64	297	1	78	5.13e-41	147	XP_033362889.1 uncharacterized protein LOC117240995 [Bombus vosnesenskii]
TRINITY_DN61_c0_g1_i10	XP_033177298.1	99.9	1	0	3547	923	1	875	0.0	1040	XP_033177298.1 paramyosin, long form [Bombus impatiens]
TRINITY_DN61_c0_g1_i7	WP_207305194.1	88.5	3	0	19	96	1	26	2.30e-06	51.2	WP_207305194.1 hypothetical protein, partial [Klebsiella pneumoniae]
TRINITY_DN61_c0_g1_i6	XP_033177298.1	99.9	1	0	3547	923	1	875	0.0	1040	XP_033177298.1 paramyosin, long form [Bombus impatiens]
TRINITY_DN61_c0_g1_i4	XP_033177298.1	99.9	1	0	3547	923	1	875	0.0	1040	XP_033177298.1 paramyosin, long form [Bombus impatiens]
TRINITY_DN61_c0_g2_i1	XP_003491802.1	100	0	0	1567	89	1	493	0.0	1087	XP_003491802.1 muscle LIM protein Mlp84B isoform X2 [Bombus impatiens]
TRINITY_DN61_c0_g2_i3	XP_015428997.1	100	0	0	1144	866	1	93	3.83e-63	209	XP_015428997.1 PREDICTED: muscle LIM protein 1 isoform X1 [Dufourea novaeangliae]
TRINITY_DN88_c0_g1_i5	XP_033358549.1	99.8	1	0	4	1881	2940	3565	0.0	1154	XP_033358549.1 microtubule-actin cross-linking factor 1 isoform X12 [Bombus vosnesenskii]
TRINITY_DN88_c0_g1_i4	XP_033358570.1	96.9	1	1	4	2085	2940	3654	0.0	1261	XP_033358570.1 dystonin isoform X32 [Bombus vosnesenskii]
TRINITY_DN88_c0_g1_i3	XP_043580717.1	99.3	5	0	4	2151	2927	3642	0.0	1302	XP_043580717.1 dystonin isoform X16 [Bombus pyrosoma]
TRINITY_DN88_c0_g1_i7	XP_043580717.1	98.6	9	1	4	2148	2927	3642	0.0	1296	XP_043580717.1 dystonin isoform X16 [Bombus pyrosoma]
TRINITY_DN88_c0_g1_i2	XP_043580722.1	99.1	6	0	4	2088	2927	3621	0.0	1258	XP_043580722.1 dystonin isoform X21 [Bombus pyrosoma]
TRINITY_DN88_c0_g1_i1	XP_033358570.1	96.8	2	1	4	2085	2940	3654	0.0	1259	XP_033358570.1 dystonin isoform X32 [Bombus vosnesenskii]
TRINITY_DN38_c0_g1_i7	XP_024222596.1	99.8	2	0	2550	124	508	1316	0.0	1385	XP_024222596.1 nidogen isoform X4 [Bombus impatiens]
TRINITY_DN38_c0_g1_i8	XP_012239746.1	99.8	2	0	2688	124	508	1362	0.0	1461	XP_012239746.1 nidogen isoform X2 [Bombus impatiens]
TRINITY_DN38_c0_g1_i11	XP_012239747.1	99.8	2	0	2673	124	508	1357	0.0	1472	XP_012239747.1 nidogen isoform X3 [Bombus impatiens]
TRINITY_DN22_c0_g1_i14	XP_003488426.1	99.6	2	0	1895	243	80	630	0.0	1061	XP_003488426.1 polyadenylate-binding protein 1 [Bombus impatiens]
TRINITY_DN22_c0_g1_i10	XP_003488426.1	99.6	2	0	1903	251	80	630	0.0	1061	XP_003488426.1 polyadenylate-binding protein 1 [Bombus impatiens]
TRINITY_DN22_c0_g1_i11	XP_003488426.1	99.6	2	0	1800	148	80	630	0.0	1061	XP_003488426.1 polyadenylate-binding protein 1 [Bombus impatiens]
TRINITY_DN22_c0_g1_i7	XP_003488426.1	99.5	2	0	1248	1	1	416	1.67e-292	814	XP_003488426.1 polyadenylate-binding protein 1 [Bombus impatiens]
TRINITY_DN22_c0_g1_i21	XP_003488426.1	96.8	7	0	680	15	409	630	3.63e-138	411	XP_003488426.1 polyadenylate-binding protein 1 [Bombus impatiens]
TRINITY_DN22_c0_g1_i16	XP_003488426.1	99.1	2	0	745	50	1	232	1.37e-155	459	XP_003488426.1 polyadenylate-binding protein 1 [Bombus impatiens]
TRINITY_DN22_c0_g1_i23	KRT79126.1	93.5	12	0	552	1	1	184	3.45e-119	347	KRT79126.1 RNA binding protein, partial [Oryctes borbonicus]
TRINITY_DN22_c0_g1_i6	XP_003488426.1	99.1	2	0	745	50	1	232	1.19e-154	459	XP_003488426.1 polyadenylate-binding protein 1 [Bombus impatiens]
TRINITY_DN22_c0_g1_i13	XP_003488426.1	99.6	2	0	1808	156	80	630	0.0	1061	XP_003488426.1 polyadenylate-binding protein 1 [Bombus impatiens]
TRINITY_DN22_c0_g1_i15	XP_003488426.1	99.5	2	0	1248	4	1	415	1.24e-290	811	XP_003488426.1 polyadenylate-binding protein 1 [Bombus impatiens]
TRINITY_DN22_c0_g1_i19	XP_003488426.1	98.7	3	0	696	4	1	231	1.19e-152	453	XP_003488426.1 polyadenylate-binding protein 1 [Bombus impatiens]
TRINITY_DN22_c0_g1_i4	KRT79126.1	92.9	13	0	552	1	1	184	3.92e-118	348	KRT79126.1 RNA binding protein, partial [Oryctes borbonicus]
TRINITY_DN22_c0_g1_i12	XP_003488426.1	98.7	3	0	696	4	1	231	5.93e-153	454	XP_003488426.1 polyadenylate-binding protein 1 [Bombus impatiens]
TRINITY_DN54_c0_g1_i7	XP_012173063.1	98.4	12	0	2707	506	11	744	0.0	1447	XP_012173063.1 glycerol-3-phosphate dehydrogenase, mitochondrial isoform X1 [Bombus terrestris]
TRINITY_DN54_c0_g1_i1	XP_012173066.1	98.4	12	0	2704	506	11	743	0.0	1445	XP_012173066.1 glycerol-3-phosphate dehydrogenase, mitochondrial isoform X2 [Bombus terrestris]
TRINITY_DN54_c0_g1_i9	XP_012173063.1	98.0	13	0	1974	4	9	665	0.0	1299	XP_012173063.1 glycerol-3-phosphate dehydrogenase, mitochondrial isoform X1 [Bombus terrestris]
TRINITY_DN54_c0_g1_i6	XP_012173063.1	98.0	13	0	1971	1	10	666	0.0	1299	XP_012173063.1 glycerol-3-phosphate dehydrogenase, mitochondrial isoform X1 [Bombus terrestris]
TRINITY_DN54_c0_g1_i4	XP_012173063.1	97.9	14	0	1977	1	8	666	0.0	1300	XP_012173063.1 glycerol-3-phosphate dehydrogenase, mitochondrial isoform X1 [Bombus terrestris]
TRINITY_DN42_c0_g1_i2	XP_033175989.1	99.2	2	0	55	825	1	257	2.03e-185	520	XP_033175989.1 60S ribosomal protein L8 [Bombus impatiens]
TRINITY_DN42_c2_g1_i1	XP_014298271.1	88.0	3	0	217	143	39	63	6.61e-05	47.4	XP_014298271.1 PREDICTED: 60S ribosomal protein L8-like [Microplitis demolitor]
TRINITY_DN2_c0_g1_i1	XP_003489886.1	100	0	0	529	80	1	150	1.59e-105	310	XP_003489886.1 probable 28S ribosomal protein S6, mitochondrial [Bombus impatiens]
TRINITY_DN2_c0_g2_i3	CAD1476769.1	94.0	13	3	1010	1858	1	281	3.56e-179	519	CAD1476769.1 unnamed protein product, partial [Heterotrigona itama]
TRINITY_DN2_c0_g2_i2	XP_024223652.1	100	0	0	660	127	1	178	1.40e-127	370	XP_024223652.1 adenylate kinase isoenzyme 6 [Bombus impatiens]
TRINITY_DN2_c0_g2_i4	CAD1476769.1	94.0	13	3	1083	1931	1	281	8.00e-179	519	CAD1476769.1 unnamed protein product, partial [Heterotrigona itama]
TRINITY_DN5_c0_g1_i1	XP_003393177.1	93.4	11	1	632	93	2	182	2.69e-117	342	XP_003393177.1 28S ribosomal protein S17, mitochondrial [Bombus terrestris]
TRINITY_DN82_c0_g1_i7	XP_003488224.1	99.8	2	0	2715	4	447	1350	0.0	1769	XP_003488224.1 NPC intracellular cholesterol transporter 1 isoform X2 [Bombus impatiens]
TRINITY_DN82_c0_g1_i10	XP_012239100.1	99.9	1	0	4464	412	1	1351	0.0	2702	XP_012239100.1 NPC intracellular cholesterol transporter 1 isoform X4 [Bombus impatiens]
TRINITY_DN82_c0_g1_i5	XP_012239102.1	99.3	9	0	3863	3	1	1287	0.0	2564	XP_012239102.1 NPC intracellular cholesterol transporter 1 isoform X5 [Bombus impatiens]
TRINITY_DN82_c0_g1_i3	XP_003488224.1	99.7	3	0	3241	419	434	1374	0.0	1842	XP_003488224.1 NPC intracellular cholesterol transporter 1 isoform X2 [Bombus impatiens]
TRINITY_DN82_c0_g1_i4	XP_012239100.1	99.7	3	0	3166	413	434	1351	0.0	1797	XP_012239100.1 NPC intracellular cholesterol transporter 1 isoform X4 [Bombus impatiens]
TRINITY_DN82_c0_g1_i8	XP_003488224.1	99.9	1	0	4539	418	1	1374	0.0	2748	XP_003488224.1 NPC intracellular cholesterol transporter 1 isoform X2 [Bombus impatiens]
TRINITY_DN82_c1_g1_i1	XP_003484948.1	100	0	0	483	67	1	139	6.75e-91	271	XP_003484948.1 60S ribosomal protein L22 [Bombus impatiens]
TRINITY_DN73_c0_g1_i5	XP_043259293.1	90.5	20	0	729	100	109	318	1.52e-129	380	XP_043259293.1 LOW QUALITY PROTEIN: muscle-specific protein 20-like [Colletes gigas]
TRINITY_DN73_c0_g1_i11	XP_043259293.1	90.5	20	0	729	100	109	318	1.52e-129	380	XP_043259293.1 LOW QUALITY PROTEIN: muscle-specific protein 20-like [Colletes gigas]
TRINITY_DN73_c0_g1_i9	XP_043259293.1	90.0	21	0	729	100	109	318	1.24e-128	377	XP_043259293.1 LOW QUALITY PROTEIN: muscle-specific protein 20-like [Colletes gigas]
TRINITY_DN99_c0_g1_i2	XP_012220856.1	99.0	1	0	522	214	43	145	7.72e-62	198	XP_012220856.1 PREDICTED: serine-arginine protein 55 isoform X13 [Linepithema humile]
TRINITY_DN99_c0_g1_i38	XP_043288481.1	73.3	8	2	1403	744	49	219	5.50e-92	292	XP_043288481.1 serine-arginine protein 55-like isoform X15 [Venturia canescens]
TRINITY_DN99_c0_g1_i41	XP_012339452.1	99.3	1	0	1190	774	39	177	2.58e-82	266	XP_012339452.1 serine-arginine protein 55 isoform X28 [Apis florea]
TRINITY_DN99_c0_g1_i3	KOX79867.1	100	0	0	1064	744	1	107	2.27e-66	221	KOX79867.1 Serine-arginine protein 55 [Melipona quadrifasciata]
TRINITY_DN99_c0_g1_i46	XP_018300923.1	96.1	4	0	311	3	50	152	2.93e-59	198	XP_018300923.1 PREDICTED: serine/arginine-rich splicing factor 5 isoform X5 [Trachymyrmex zeteki]
TRINITY_DN99_c0_g1_i8	KOX79867.1	100	0	0	1076	756	1	107	2.55e-66	221	KOX79867.1 Serine-arginine protein 55 [Melipona quadrifasciata]
TRINITY_DN99_c0_g1_i61	KOX79867.1	100	0	0	1094	774	1	107	3.02e-66	221	KOX79867.1 Serine-arginine protein 55 [Melipona quadrifasciata]
TRINITY_DN99_c0_g1_i35	XP_043288481.1	73.3	8	2	1433	774	49	219	7.49e-92	292	XP_043288481.1 serine-arginine protein 55-like isoform X15 [Venturia canescens]
TRINITY_DN99_c0_g1_i4	KOX79867.1	100	0	0	1106	786	1	107	3.39e-66	221	KOX79867.1 Serine-arginine protein 55 [Melipona quadrifasciata]
TRINITY_DN99_c0_g1_i66	XP_014481416.1	97.8	3	0	624	214	1	137	4.49e-93	280	XP_014481416.1 PREDICTED: serine-arginine protein 55 isoform X15 [Dinoponera quadriceps]
TRINITY_DN99_c0_g1_i18	XP_012220856.1	98.9	1	0	390	130	43	129	4.89e-49	164	XP_012220856.1 PREDICTED: serine-arginine protein 55 isoform X13 [Linepithema humile]
TRINITY_DN99_c0_g1_i68	XP_012169705.1	98.9	2	0	621	67	1	185	8.21e-125	367	XP_012169705.1 serine-arginine protein 55 isoform X19 [Bombus terrestris]
TRINITY_DN99_c0_g1_i44	EFN75624.1	99.3	1	0	678	262	1	139	7.81e-88	274	EFN75624.1 Serine-arginine protein 55 [Harpegnathos saltator]
TRINITY_DN99_c0_g1_i51	XP_012220854.1	87.8	12	1	681	214	1	164	1.49e-93	281	XP_012220854.1 PREDICTED: serine-arginine protein 55 isoform X12 [Linepithema humile]
TRINITY_DN99_c0_g1_i56	XP_012220854.1	98.8	2	0	705	214	1	164	2.23e-97	291	XP_012220854.1 PREDICTED: serine-arginine protein 55 isoform X12 [Linepithema humile]
TRINITY_DN99_c0_g1_i26	XP_012339452.1	99.3	1	0	1160	744	39	177	1.87e-82	266	XP_012339452.1 serine-arginine protein 55 isoform X28 [Apis florea]
TRINITY_DN99_c0_g1_i57	XP_011162313.1	98.6	2	0	611	198	43	180	1.91e-85	266	XP_011162313.1 serine-arginine protein 55 isoform X12 [Solenopsis invicta]
TRINITY_DN99_c0_g1_i11	KOX79867.1	100	0	0	1004	684	1	107	1.26e-66	221	KOX79867.1 Serine-arginine protein 55 [Melipona quadrifasciata]
TRINITY_DN99_c0_g1_i55	XP_046743755.1	99.3	1	0	650	198	42	192	1.74e-92	284	XP_046743755.1 serine-arginine protein 55 isoform X11 [Diprion similis]
TRINITY_DN99_c0_g1_i15	XP_046422665.1	98.6	2	0	623	198	35	176	9.89e-88	271	XP_046422665.1 serine-arginine protein 55 isoform X12 [Neodiprion fabricii]
TRINITY_DN99_c0_g1_i54	KAH0553587.1	95.7	4	0	427	152	1	92	7.90e-56	183	KAH0553587.1 Serine-arginine protein 55 [Cotesia glomerata]
TRINITY_DN99_c0_g1_i75	KOX79867.1	100	0	0	1034	714	1	107	1.69e-66	221	KOX79867.1 Serine-arginine protein 55 [Melipona quadrifasciata]
TRINITY_DN99_c0_g1_i30	XP_035740175.1	99.5	1	0	806	198	1	203	1.11e-133	394	XP_035740175.1 serine-arginine protein 55-like isoform X11 [Vespa mandarinia]
TRINITY_DN99_c0_g1_i59	XP_034946720.1	98.6	2	0	504	67	43	188	1.65e-92	282	XP_034946720.1 serine-arginine protein 55-like isoform X10 [Chelonus insularis]
TRINITY_DN99_c0_g1_i34	XP_012220854.1	90.2	16	0	702	214	2	164	3.70e-85	262	XP_012220854.1 PREDICTED: serine-arginine protein 55 isoform X12 [Linepithema humile]
TRINITY_DN71_c0_g1_i10	EFN65035.1	59.8	39	5	2330	1092	1	289	2.12e-131	416	EFN65035.1 hypothetical protein EAG_01178 [Camponotus floridanus]
TRINITY_DN71_c0_g1_i14	XP_021911038.1	85.0	29	1	850	254	1	200	2.42e-113	335	XP_021911038.1 LOW QUALITY PROTEIN: uncharacterized protein LOC110824844, partial [Carica papaya]
TRINITY_DN71_c0_g1_i2	XP_033318423.1	99.0	2	0	2309	1713	1	199	1.48e-127	397	XP_033318423.1 uncharacterized protein LOC117215976 [Bombus bifarius]
TRINITY_DN71_c0_g1_i13	PHT26544.1	85.4	31	0	999	361	53	265	4.05e-119	355	PHT26544.1 hypothetical protein CQW23_33845 [Capsicum baccatum]
TRINITY_DN71_c0_g1_i12	EFN65035.1	59.8	39	5	2330	1092	1	289	2.15e-133	416	EFN65035.1 hypothetical protein EAG_01178 [Camponotus floridanus]
TRINITY_DN71_c0_g1_i17	BAB33421.1	94.1	6	0	305	3	1	101	5.27e-64	205	BAB33421.1 putative senescence-associated protein, partial [Pisum sativum]
TRINITY_DN71_c0_g1_i6	XP_033318423.1	99.0	2	0	2309	1713	1	199	1.84e-129	397	XP_033318423.1 uncharacterized protein LOC117215976 [Bombus bifarius]
TRINITY_DN71_c0_g1_i1	KAF1855775.1	75.3	39	4	1476	361	418	736	5.34e-157	477	KAF1855775.1 hypothetical protein Lal_00045043 [Lupinus albus]
TRINITY_DN71_c0_g1_i5	PHT25513.1	77.3	32	1	808	2	45	284	1.85e-143	414	PHT25513.1 Regulator of rDNA transcription protein 15 [Capsicum baccatum]
TRINITY_DN71_c0_g1_i15	KAF7807793.1	51.1	56	7	1920	613	135	413	2.97e-112	360	KAF7807793.1 senescence-associated protein [Senna tora]
TRINITY_DN71_c0_g1_i9	EFN65035.1	59.8	39	5	2330	1092	1	289	6.86e-132	416	EFN65035.1 hypothetical protein EAG_01178 [Camponotus floridanus]
TRINITY_DN71_c1_g1_i2	KAH0694750.1	84.4	12	0	22	252	41	117	1.49e-35	127	KAH0694750.1 hypothetical protein KY285_021847 [Solanum tuberosum]
TRINITY_DN71_c1_g1_i3	KAH0694750.1	88.3	9	0	22	252	41	117	1.57e-37	132	KAH0694750.1 hypothetical protein KY285_021847 [Solanum tuberosum]
TRINITY_DN71_c1_g1_i1	KAH0694750.1	93.5	5	0	22	252	41	117	1.42e-40	140	KAH0694750.1 hypothetical protein KY285_021847 [Solanum tuberosum]
TRINITY_DN71_c1_g2_i1	XP_012832849.1	93.1	7	0	309	4	94	195	1.10e-61	197	XP_012832849.1 PREDICTED: uncharacterized protein LOC105953700 [Erythranthe guttata]
TRINITY_DN8_c0_g1_i2	XP_003489291.1	100	0	0	793	41	1	251	3.17e-167	476	XP_003489291.1 RPII140-upstream gene protein [Bombus impatiens]
TRINITY_DN8_c0_g1_i1	XP_003489291.1	100	0	0	826	74	1	251	1.19e-167	477	XP_003489291.1 RPII140-upstream gene protein [Bombus impatiens]
TRINITY_DN84_c0_g1_i7	XP_625104.2	95.0	8	0	542	60	21	181	1.22e-103	306	XP_625104.2 40S ribosomal protein S18 [Apis mellifera]
TRINITY_DN1_c0_g1_i1	XP_003486204.1	99.2	4	0	53	1639	1	529	0.0	1035	XP_003486204.1 putative aldehyde dehydrogenase family 7 member A1 homolog [Bombus impatiens]
TRINITY_DN1_c0_g1_i4	XP_003486204.1	96.5	2	0	53	223	1	57	1.33e-28	117	XP_003486204.1 putative aldehyde dehydrogenase family 7 member A1 homolog [Bombus impatiens]
TRINITY_DN40_c0_g1_i6	XP_003493378.1	100	0	0	853	35	1	273	1.14e-192	541	XP_003493378.1 exosome complex component MTR3 [Bombus impatiens]
TRINITY_DN40_c0_g1_i11	XP_003493378.1	97.0	7	0	730	35	42	273	4.02e-152	446	XP_003493378.1 exosome complex component MTR3 [Bombus impatiens]
TRINITY_DN40_c0_g1_i3	XP_033205701.1	96.3	7	0	350	910	1	187	1.81e-126	370	XP_033205701.1 NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial isoform X2 [Bombus vancouverensis nearcticus]
TRINITY_DN40_c0_g1_i2	XP_033205701.1	96.3	7	0	277	837	1	187	7.37e-127	370	XP_033205701.1 NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial isoform X2 [Bombus vancouverensis nearcticus]
TRINITY_DN40_c0_g1_i9	XP_003493378.1	100	0	0	853	35	1	273	1.74e-188	541	XP_003493378.1 exosome complex component MTR3 [Bombus impatiens]
TRINITY_DN40_c0_g1_i10	XP_043603893.1	98.7	3	0	724	35	1	230	1.70e-158	449	XP_043603893.1 exosome complex component MTR3-like isoform X2 [Bombus pyrosoma]
TRINITY_DN40_c0_g1_i8	XP_003493378.1	97.0	7	0	730	35	42	273	1.13e-151	446	XP_003493378.1 exosome complex component MTR3 [Bombus impatiens]
TRINITY_DN40_c0_g1_i4	XP_024226813.1	100	0	0	63	602	33	212	5.05e-129	373	XP_024226813.1 LOW QUALITY PROTEIN: NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial [Bombus impatiens]
TRINITY_DN40_c0_g1_i1	XP_043603893.1	98.7	3	0	715	35	4	230	1.09e-156	444	XP_043603893.1 exosome complex component MTR3-like isoform X2 [Bombus pyrosoma]
TRINITY_DN78_c0_g1_i3	XP_003489542.1	100	0	0	560	51	1	170	1.93e-123	357	XP_003489542.1 ubiquitin-fold modifier-conjugating enzyme 1 isoform X1 [Bombus impatiens]
TRINITY_DN59_c0_g1_i7	XP_033180739.1	99.6	3	0	413	2593	1	727	0.0	1365	XP_033180739.1 RING finger protein 10 isoform X1 [Bombus impatiens]
TRINITY_DN59_c0_g1_i1	XP_003485829.1	99.6	3	0	413	2578	1	722	0.0	1358	XP_003485829.1 RING finger protein 10 isoform X3 [Bombus impatiens]
TRINITY_DN59_c0_g1_i9	XP_003485829.1	99.5	3	0	585	2579	58	722	0.0	1256	XP_003485829.1 RING finger protein 10 isoform X3 [Bombus impatiens]
TRINITY_DN59_c0_g1_i6	XP_003485829.1	99.4	4	0	3	1991	60	722	0.0	1249	XP_003485829.1 RING finger protein 10 isoform X3 [Bombus impatiens]
TRINITY_DN59_c1_g1_i1	XP_033362977.1	93.7	5	0	237	1	825	903	1.45e-41	155	XP_033362977.1 uncharacterized protein LOC117241106 [Bombus vosnesenskii]
TRINITY_DN98_c0_g1_i2	NP_001352788.1	100	0	0	562	2064	1	501	0.0	1006	NP_001352788.1 cytochrome P450 6a14 [Bombus impatiens]
TRINITY_DN98_c0_g1_i7	XP_003494524.1	100	0	0	477	1973	1	499	0.0	1014	XP_003494524.1 probable cytochrome P450 6a14 [Bombus impatiens]
TRINITY_DN98_c0_g1_i1	NP_001352788.1	100	0	0	400	1902	1	501	0.0	1006	NP_001352788.1 cytochrome P450 6a14 [Bombus impatiens]
TRINITY_DN98_c0_g1_i6	NP_001352788.1	100	0	0	283	1785	1	501	0.0	1006	NP_001352788.1 cytochrome P450 6a14 [Bombus impatiens]
TRINITY_DN24_c0_g1_i1	XP_012246873.1	100	0	0	50	1561	1	504	0.0	1016	XP_012246873.1 FAD-dependent oxidoreductase domain-containing protein 1 isoform X1 [Bombus impatiens]
TRINITY_DN24_c0_g1_i4	XP_012246873.1	99.0	3	0	50	931	1	294	1.02e-203	578	XP_012246873.1 FAD-dependent oxidoreductase domain-containing protein 1 isoform X1 [Bombus impatiens]
TRINITY_DN79_c0_g1_i3	XP_012238874.1	99.6	1	0	963	220	2	249	1.45e-177	504	XP_012238874.1 leucine-rich melanocyte differentiation-associated protein isoform X1 [Bombus impatiens]
TRINITY_DN79_c0_g1_i2	CAD1475469.1	62.7	12	2	161	21	18	65	2.04e-07	57.4	CAD1475469.1 unnamed protein product, partial [Heterotrigona itama]
