Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
protein 2a [Tobacco streak virus],Tobacco streak virus,406,406,99%,4e-134,83.70,795,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QNT38421.1?report=genbank&log$=prottop&blast_rank=32&RID=MB3MSR0U016"",""QNT38421.1"")"
protein 2a [Tobacco streak virus],Tobacco streak virus,406,406,99%,5e-134,83.70,795,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QNT38426.1?report=genbank&log$=prottop&blast_rank=33&RID=MB3MSR0U016"",""QNT38426.1"")"
2a protein [Tobacco streak virus],Tobacco streak virus,405,405,99%,6e-134,84.14,792,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QYU73839.1?report=genbank&log$=prottop&blast_rank=34&RID=MB3MSR0U016"",""QYU73839.1"")"
2a protein [Tobacco streak virus],Tobacco streak virus,405,405,99%,6e-134,84.14,792,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ACT67443.1?report=genbank&log$=prottop&blast_rank=35&RID=MB3MSR0U016"",""ACT67443.1"")"
protein 2a [Tobacco streak virus],Tobacco streak virus,406,406,99%,6e-134,83.70,795,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QNT38441.1?report=genbank&log$=prottop&blast_rank=36&RID=MB3MSR0U016"",""QNT38441.1"")"
protein 2a [Tobacco streak virus],Tobacco streak virus,405,405,99%,6e-134,83.70,795,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QNT38431.1?report=genbank&log$=prottop&blast_rank=37&RID=MB3MSR0U016"",""QNT38431.1"")"
RNA dependent RNA polymerase [Tobacco streak virus],Tobacco streak virus,405,405,99%,6e-134,83.63,792,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AQX34638.1?report=genbank&log$=prottop&blast_rank=38&RID=MB3MSR0U016"",""AQX34638.1"")"
2a protein [Tobacco streak virus],Tobacco streak virus,405,405,99%,6e-134,83.26,795,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ACJ38088.1?report=genbank&log$=prottop&blast_rank=39&RID=MB3MSR0U016"",""ACJ38088.1"")"
RNA replicase [Tobacco streak virus],Tobacco streak virus,405,405,99%,7e-134,84.14,794,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AKE49128.1?report=genbank&log$=prottop&blast_rank=40&RID=MB3MSR0U016"",""AKE49128.1"")"
putative viral polymerase [Tobacco streak virus],Tobacco streak virus,405,405,99%,8e-134,83.70,795,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ALF12289.1?report=genbank&log$=prottop&blast_rank=41&RID=MB3MSR0U016"",""ALF12289.1"")"
putative viral polymerase [Tobacco streak virus],Tobacco streak virus,405,405,99%,9e-134,83.70,800,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_620768.1?report=genbank&log$=prottop&blast_rank=42&RID=MB3MSR0U016"",""NP_620768.1"")"
2a protein [Tobacco streak virus],Tobacco streak virus,405,405,99%,1e-133,83.26,792,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ACT67448.1?report=genbank&log$=prottop&blast_rank=43&RID=MB3MSR0U016"",""ACT67448.1"")"
2a protein [Tobacco streak virus],Tobacco streak virus,404,404,99%,2e-133,83.70,792,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AQX34655.1?report=genbank&log$=prottop&blast_rank=44&RID=MB3MSR0U016"",""AQX34655.1"")"
polymerase [Tobacco streak virus],Tobacco streak virus,401,401,99%,3e-132,82.82,795,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AFP24897.1?report=genbank&log$=prottop&blast_rank=45&RID=MB3MSR0U016"",""AFP24897.1"")"
P2 [Grapevine associated ilarvirus],Grapevine associated ilarvirus,401,401,99%,5e-132,81.50,796,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QIJ25694.1?report=genbank&log$=prottop&blast_rank=46&RID=MB3MSR0U016"",""QIJ25694.1"")"
putative RNA-dependent RNA polymerase [Surrounding legume associated ilarvirus],Surrounding legume associated ilarvirus,400,400,99%,8e-132,81.94,796,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QKE53092.1?report=genbank&log$=prottop&blast_rank=47&RID=MB3MSR0U016"",""QKE53092.1"")"
P2a protein [Solanum nigrum ilarvirus 1],Solanum nigrum ilarvirus 1,400,400,99%,8e-132,81.06,775,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QGN75794.1?report=genbank&log$=prottop&blast_rank=48&RID=MB3MSR0U016"",""QGN75794.1"")"
RNA-dependent RNA polymerase [Erysiphe necator associated ilar-like virus 1],Erysiphe necator associated ilar-like virus 1,400,400,99%,1e-131,81.06,796,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QKS69548.1?report=genbank&log$=prottop&blast_rank=49&RID=MB3MSR0U016"",""QKS69548.1"")"
RNA-dependent RNA polymerase [Solanum nigrum ilarvirus 1],Solanum nigrum ilarvirus 1,399,399,99%,2e-131,81.06,796,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UTQ50864.1?report=genbank&log$=prottop&blast_rank=50&RID=MB3MSR0U016"",""UTQ50864.1"")"
replicase protein [Tobacco streak virus],Tobacco streak virus,399,399,99%,3e-131,82.38,792,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ALL19896.1?report=genbank&log$=prottop&blast_rank=51&RID=MB3MSR0U016"",""ALL19896.1"")"
replication-associated polyprotein 2a [Privet ringspot virus],Privet ringspot virus,398,398,99%,6e-131,83.26,799,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_009165997.1?report=genbank&log$=prottop&blast_rank=52&RID=MB3MSR0U016"",""YP_009165997.1"")"
RNA dependent RNA polymerase [Tobacco streak virus],Tobacco streak virus,385,385,99%,5e-126,79.30,790,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AQX34633.1?report=genbank&log$=prottop&blast_rank=53&RID=MB3MSR0U016"",""AQX34633.1"")"
RNA-dependent RNA polymerase [Ageratum latent virus],Ageratum latent virus,378,378,91%,2e-125,84.21,595,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QNL13310.1?report=genbank&log$=prottop&blast_rank=54&RID=MB3MSR0U016"",""QNL13310.1"")"
RNA dependent RNA polymerase [Tobacco streak virus],Tobacco streak virus,372,372,99%,9e-121,77.97,792,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AQX34628.1?report=genbank&log$=prottop&blast_rank=55&RID=MB3MSR0U016"",""AQX34628.1"")"
RNA-dependent RNA polymerase [Tomato necrotic spot virus],Tomato necrotic spot virus,341,341,82%,1e-116,86.10,187,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AYN45097.1?report=genbank&log$=prottop&blast_rank=56&RID=MB3MSR0U016"",""AYN45097.1"")"
P2a protein [Solanum nigrum ilarvirus 1],Solanum nigrum ilarvirus 1,357,357,90%,1e-116,80.00,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QGN75796.1?report=genbank&log$=prottop&blast_rank=57&RID=MB3MSR0U016"",""QGN75796.1"")"
RNA dependent RNA polymerase [Raphanus latent virus],Raphanus latent virus,337,337,84%,3e-113,83.25,323,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AER57898.1?report=genbank&log$=prottop&blast_rank=58&RID=MB3MSR0U016"",""AER57898.1"")"
RNA-dependent RNA polymerase [Tobacco streak virus],Tobacco streak virus,330,330,82%,1e-109,81.91,366,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AGN29726.1?report=genbank&log$=prottop&blast_rank=59&RID=MB3MSR0U016"",""AGN29726.1"")"
RNA-dependent RNA polymerase [Cape gooseberry ilarvirus 1],Cape gooseberry ilarvirus 1,310,310,76%,1e-104,82.86,175,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AVN67114.1?report=genbank&log$=prottop&blast_rank=60&RID=MB3MSR0U016"",""AVN67114.1"")"
putative viral polymerase [Citrus variegation virus],Citrus variegation virus,330,330,99%,1e-104,67.40,790,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_001285483.1?report=genbank&log$=prottop&blast_rank=61&RID=MB3MSR0U016"",""YP_001285483.1"")"
RNA-dependent RNA polymerase [Tomato ilarvirus 1],Tomato ilarvirus 1,329,329,99%,3e-104,68.28,808,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UTQ50859.1?report=genbank&log$=prottop&blast_rank=62&RID=MB3MSR0U016"",""UTQ50859.1"")"
putative viral polymerase [Citrus variegation virus],Citrus variegation virus,329,329,99%,3e-104,67.40,790,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UUT43453.1?report=genbank&log$=prottop&blast_rank=63&RID=MB3MSR0U016"",""UUT43453.1"")"
putative viral polymerase [Citrus variegation virus],Citrus variegation virus,329,329,99%,3e-104,67.40,790,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UUT43458.1?report=genbank&log$=prottop&blast_rank=64&RID=MB3MSR0U016"",""UUT43458.1"")"
polymerase [Elm mottle virus],Elm mottle virus,328,328,99%,8e-104,66.96,789,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_619575.1?report=genbank&log$=prottop&blast_rank=65&RID=MB3MSR0U016"",""NP_619575.1"")"
P2 [Hydrangea vein-banding virus],Hydrangea vein-banding virus,327,327,99%,1e-103,67.84,788,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ULT85593.1?report=genbank&log$=prottop&blast_rank=66&RID=MB3MSR0U016"",""ULT85593.1"")"
putative RNA-dependent RNA polymerase [Spinach latent virus],Spinach latent virus,327,327,99%,2e-103,67.40,797,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ARO72615.1?report=genbank&log$=prottop&blast_rank=67&RID=MB3MSR0U016"",""ARO72615.1"")"
RNA-dependent RNA polymerase [Elm mottle virus],Elm mottle virus,327,327,99%,3e-103,66.96,789,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UOF93117.1?report=genbank&log$=prottop&blast_rank=68&RID=MB3MSR0U016"",""UOF93117.1"")"
replicase protein 2a [Carpotroche-associated ilarvirus],Carpotroche-associated ilarvirus,327,327,99%,3e-103,66.52,796,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UVU20650.1?report=genbank&log$=prottop&blast_rank=69&RID=MB3MSR0U016"",""UVU20650.1"")"
RNA-dependent RNA polymerase [Asparagus virus 2],Asparagus virus 2,326,326,99%,3e-103,67.40,790,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UOF88542.1?report=genbank&log$=prottop&blast_rank=70&RID=MB3MSR0U016"",""UOF88542.1"")"
polymerase [Lilac ring mottle virus],Lilac ring mottle virus,325,325,99%,1e-102,67.40,791,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_009507940.1?report=genbank&log$=prottop&blast_rank=71&RID=MB3MSR0U016"",""YP_009507940.1"")"
RNA-dependent RNA polymerase [Potato yellowing virus],Potato yellowing virus,309,309,99%,6e-102,64.76,338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AZZ70617.1?report=genbank&log$=prottop&blast_rank=72&RID=MB3MSR0U016"",""AZZ70617.1"")"
RNA-dependent RNA polymerase [Potato yellowing virus],Potato yellowing virus,309,309,99%,8e-102,64.32,338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QBB21120.1?report=genbank&log$=prottop&blast_rank=73&RID=MB3MSR0U016"",""QBB21120.1"")"
polymerase [Asparagus virus 2],Asparagus virus 2,322,322,99%,9e-102,66.96,790,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_002455929.1?report=genbank&log$=prottop&blast_rank=74&RID=MB3MSR0U016"",""YP_002455929.1"")"
putative RNA dependent RNA polymerase [Rosa ilarvirus-1],Rosa ilarvirus-1,323,323,99%,2e-101,66.08,848,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QPB74031.1?report=genbank&log$=prottop&blast_rank=75&RID=MB3MSR0U016"",""QPB74031.1"")"
RNA-dependent RNA polymerase [Potato yellowing virus],Potato yellowing virus,307,307,99%,5e-101,63.88,338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QBB21124.1?report=genbank&log$=prottop&blast_rank=76&RID=MB3MSR0U016"",""QBB21124.1"")"
RNA-dependent RNA polymerase [Potato yellowing virus],Potato yellowing virus,306,306,99%,8e-101,63.88,338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QBB21128.1?report=genbank&log$=prottop&blast_rank=77&RID=MB3MSR0U016"",""QBB21128.1"")"
putative polymerase p2 [Tulare apple mosaic virus],Tulare apple mosaic virus,320,320,99%,1e-100,66.08,809,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_620754.1?report=genbank&log$=prottop&blast_rank=78&RID=MB3MSR0U016"",""NP_620754.1"")"
replicase [Tomato necrotic streak virus],Tomato necrotic streak virus,320,320,99%,2e-100,65.64,838,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_009508870.1?report=genbank&log$=prottop&blast_rank=79&RID=MB3MSR0U016"",""YP_009508870.1"")"
polymerase [Citrus leaf rugose virus],Citrus leaf rugose virus,320,320,99%,3e-100,65.20,832,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UUT43455.1?report=genbank&log$=prottop&blast_rank=80&RID=MB3MSR0U016"",""UUT43455.1"")"
replicase protein 2a [Citrus leaf rugose virus],Citrus leaf rugose virus,318,318,99%,2e-99,65.20,832,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AFR46583.1?report=genbank&log$=prottop&blast_rank=81&RID=MB3MSR0U016"",""AFR46583.1"")"
RNA-dependent RNA polymerase [Citrus leaf rugose virus],Citrus leaf rugose virus,317,317,99%,4e-99,64.76,832,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_613281.1?report=genbank&log$=prottop&blast_rank=82&RID=MB3MSR0U016"",""NP_613281.1"")"
putative viral polymerase [Citrus variegation virus],Citrus variegation virus,315,315,99%,1e-98,64.32,790,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UUT43451.1?report=genbank&log$=prottop&blast_rank=83&RID=MB3MSR0U016"",""UUT43451.1"")"
RNA-dependent RNA polymerase [Lilac leaf chlorosis virus],Lilac leaf chlorosis virus,311,311,99%,2e-97,66.52,807,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_009104368.1?report=genbank&log$=prottop&blast_rank=84&RID=MB3MSR0U016"",""YP_009104368.1"")"
polymerase protein [Prunus necrotic ringspot virus],Prunus necrotic ringspot virus,311,311,99%,2e-97,66.96,799,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AZJ51142.1?report=genbank&log$=prottop&blast_rank=85&RID=MB3MSR0U016"",""AZJ51142.1"")"
replicase p2 [Prunus necrotic ringspot virus],Prunus necrotic ringspot virus,311,311,99%,2e-97,66.96,799,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ATB18136.1?report=genbank&log$=prottop&blast_rank=86&RID=MB3MSR0U016"",""ATB18136.1"")"
replicase P2 [Prunus necrotic ringspot virus],Prunus necrotic ringspot virus,311,311,99%,2e-97,66.96,799,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ARE29949.1?report=genbank&log$=prottop&blast_rank=87&RID=MB3MSR0U016"",""ARE29949.1"")"
RNA-dependent RNA polymerase [Potato yellowing virus],Potato yellowing virus,297,297,99%,3e-97,62.56,338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QBB21116.1?report=genbank&log$=prottop&blast_rank=88&RID=MB3MSR0U016"",""QBB21116.1"")"
replicase P2 [Prunus necrotic ringspot virus],Prunus necrotic ringspot virus,311,311,99%,3e-97,66.96,799,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AEP04411.1?report=genbank&log$=prottop&blast_rank=89&RID=MB3MSR0U016"",""AEP04411.1"")"
replicase P2 [Prunus necrotic ringspot virus],Prunus necrotic ringspot virus,311,311,99%,3e-97,66.96,799,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AWC08672.1?report=genbank&log$=prottop&blast_rank=90&RID=MB3MSR0U016"",""AWC08672.1"")"
polymerase p2 [Prunus necrotic ringspot virus],Prunus necrotic ringspot virus,311,311,99%,3e-97,66.96,799,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UCJ00825.1?report=genbank&log$=prottop&blast_rank=91&RID=MB3MSR0U016"",""UCJ00825.1"")"
polymerase p2 [Prunus necrotic ringspot virus],Prunus necrotic ringspot virus,311,311,99%,3e-97,66.96,799,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UCJ00831.1?report=genbank&log$=prottop&blast_rank=92&RID=MB3MSR0U016"",""UCJ00831.1"")"
polymerase p2 [Prunus necrotic ringspot virus],Prunus necrotic ringspot virus,311,311,99%,3e-97,66.96,799,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UCJ00829.1?report=genbank&log$=prottop&blast_rank=93&RID=MB3MSR0U016"",""UCJ00829.1"")"
polymerase p2 [Prunus necrotic ringspot virus],Prunus necrotic ringspot virus,311,311,99%,3e-97,66.96,799,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UCJ00826.1?report=genbank&log$=prottop&blast_rank=94&RID=MB3MSR0U016"",""UCJ00826.1"")"
polymerase p2 [Prunus necrotic ringspot virus],Prunus necrotic ringspot virus,311,311,99%,3e-97,66.96,799,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UCJ00832.1?report=genbank&log$=prottop&blast_rank=95&RID=MB3MSR0U016"",""UCJ00832.1"")"
polymerase p2 [Prunus necrotic ringspot virus],Prunus necrotic ringspot virus,311,311,99%,3e-97,66.52,799,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UCJ00828.1?report=genbank&log$=prottop&blast_rank=96&RID=MB3MSR0U016"",""UCJ00828.1"")"
replicase P2 [Prunus necrotic ringspot virus],Prunus necrotic ringspot virus,311,311,99%,3e-97,66.96,799,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BBD96252.1?report=genbank&log$=prottop&blast_rank=97&RID=MB3MSR0U016"",""BBD96252.1"")"
polymerase p2 [Prunus necrotic ringspot virus],Prunus necrotic ringspot virus,311,311,99%,3e-97,66.96,799,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UCJ00824.1?report=genbank&log$=prottop&blast_rank=98&RID=MB3MSR0U016"",""UCJ00824.1"")"
